DeviceSerialNumber,SensorType,Unit,Status,Date,Value
FH21101004,Temperature,oC,Good,2021-12-01T20:20,25.3
FH21101003,Humidity,%,Good,2021-12-01T20:20,68
FH21101004,Velocity,m/s,Good,2021-12-01T20:20,0.35
FH21101001,Humidity,%,Good,2021-12-01T20:20,70
CA21101001-01,Humidity,%,Good,2021-12-01T20:20,73
FH21101002,Light,Lux,Good,2021-12-01T20:20,443
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:20,0.98
FH21101004,TVOC,ppm,Good,2021-12-01T20:20,59
FH21101004,Light,Lux,Good,2021-12-01T20:20,586
FH21101004,pH,pH,Good,2021-12-01T20:20,7.99
CA21101001-01,Temperature,oC,Good,2021-12-01T20:20,26.4
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:20,35
FH21101004,Humidity,%,Good,2021-12-01T20:20,73
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:20,44
CA21101001-01,pH,pH,Good,2021-12-01T20:20,5.62
CA21101001-02,Temperature,oC,Good,2021-12-01T20:20,26.2
CA21101001-02,Humidity,%,Good,2021-12-01T20:20,72
CA21101001-03,Temperature,oC,Good,2021-12-01T20:20,25.2
CA21101001-02,Light,Lux,Good,2021-12-01T20:20,387
CA21101001-02,pH,pH,Good,2021-12-01T20:20,7.94
CA21101001-01,Light,Lux,Good,2021-12-01T20:20,588
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:20,0.44
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:20,0.91
CA21101001-03,Light,Lux,Good,2021-12-01T20:20,469
CA21101001-03,Humidity,%,Good,2021-12-01T20:20,74
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:20,41
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:20,43
CA21101001-04,Light,Lux,Good,2021-12-01T20:20,587
CA21101001-04,pH,pH,Good,2021-12-01T20:20,5.75
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:20,0.39
CA21101001-05,pH,pH,Good,2021-12-01T20:20,6.55
CA21101001-04,Temperature,oC,Good,2021-12-01T20:20,25.6
CA21101001-05,Temperature,oC,Good,2021-12-01T20:20,25.9
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:20,0.41
CA21101001-03,pH,pH,Good,2021-12-01T20:20,7.67
CA21101001-04,Humidity,%,Good,2021-12-01T20:20,73
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:20,59
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:20,0.3
CA21101001-05,Light,Lux,Good,2021-12-01T20:20,534
CA21101001-05,Humidity,%,Good,2021-12-01T20:20,71
CA21101001-06,Temperature,oC,Good,2021-12-01T20:20,25.6
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:20,42
CA21101001-06,Humidity,%,Good,2021-12-01T20:20,68
CA21101001-06,Light,Lux,Good,2021-12-01T20:20,525
CA21101001-06,pH,pH,Good,2021-12-01T20:20,5.41
FH21101001,Light,Lux,Good,2021-12-01T20:25,573
FH21101002,Temperature,oC,Good,2021-12-01T20:25,25.4
FH21101001,Humidity,%,Good,2021-12-01T20:25,73
FH21101002,TVOC,ppm,Good,2021-12-01T20:25,48
FH21101001,Temperature,oC,Good,2021-12-01T20:25,25
FH21101002,Humidity,%,Good,2021-12-01T20:25,72
FH21101001,Velocity,m/s,Good,2021-12-01T20:25,0.64
FH21101001,TVOC,ppm,Good,2021-12-01T20:25,49
FH21101003,pH,pH,Good,2021-12-01T20:25,7.84
FH21101003,Velocity,m/s,Good,2021-12-01T20:25,0.92
FH21101002,Velocity,m/s,Good,2021-12-01T20:25,0.16
FH21101004,Temperature,oC,Good,2021-12-01T20:25,25.9
FH21101003,Light,Lux,Good,2021-12-01T20:25,454
FH21101002,Light,Lux,Good,2021-12-01T20:25,384
FH21101003,TVOC,ppm,Good,2021-12-01T20:25,53
FH21101002,pH,pH,Good,2021-12-01T20:25,6.8
FH21101001,pH,pH,Good,2021-12-01T20:25,6.68
FH21101003,Temperature,oC,Good,2021-12-01T20:25,26.1
FH21101004,Light,Lux,Good,2021-12-01T20:25,361
FH21101004,Velocity,m/s,Good,2021-12-01T20:25,0.16
CA21101001-01,Humidity,%,Good,2021-12-01T20:25,68
CA21101001-01,Light,Lux,Good,2021-12-01T20:25,545
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:25,44
CA21101001-01,Temperature,oC,Good,2021-12-01T20:25,25.2
FH21101004,TVOC,ppm,Good,2021-12-01T20:25,25
FH21101004,Humidity,%,Good,2021-12-01T20:25,71
FH21101004,pH,pH,Good,2021-12-01T20:25,6.5
CA21101001-02,pH,pH,Good,2021-12-01T20:25,7.53
FH21101003,Humidity,%,Good,2021-12-01T20:25,73
CA21101001-02,Temperature,oC,Good,2021-12-01T20:25,25.5
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:25,0.19
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:25,0.53
CA21101001-03,Temperature,oC,Good,2021-12-01T20:25,25.7
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:25,43
CA21101001-02,Humidity,%,Good,2021-12-01T20:25,69
CA21101001-02,Light,Lux,Good,2021-12-01T20:25,399
CA21101001-01,pH,pH,Good,2021-12-01T20:25,7.64
CA21101001-03,Humidity,%,Good,2021-12-01T20:25,68
CA21101001-03,pH,pH,Good,2021-12-01T20:25,7.93
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:25,58
CA21101001-04,pH,pH,Good,2021-12-01T20:25,7.17
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:25,50
CA21101001-04,Temperature,oC,Good,2021-12-01T20:25,26.3
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:25,0.55
CA21101001-03,Light,Lux,Good,2021-12-01T20:25,362
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:25,0.04
CA21101001-04,Humidity,%,Good,2021-12-01T20:25,74
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:25,57
CA21101001-04,Light,Lux,Good,2021-12-01T20:25,486
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:25,0.41
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:25,0.98
CA21101001-05,Light,Lux,Good,2021-12-01T20:25,544
CA21101001-05,Humidity,%,Good,2021-12-01T20:25,74
CA21101001-05,pH,pH,Good,2021-12-01T20:25,6.91
CA21101001-05,Temperature,oC,Good,2021-12-01T20:25,26.1
CA21101001-06,Humidity,%,Good,2021-12-01T20:25,74
CA21101001-06,Temperature,oC,Good,2021-12-01T20:25,25.2
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:25,24
CA21101001-06,pH,pH,Good,2021-12-01T20:25,5.86
CA21101001-06,Light,Lux,Good,2021-12-01T20:25,382
FH21101001,Velocity,m/s,Good,2021-12-01T20:30,0.99
FH21101002,Temperature,oC,Good,2021-12-01T20:30,25.5
FH21101002,Humidity,%,Good,2021-12-01T20:30,74
FH21101001,TVOC,ppm,Good,2021-12-01T20:30,31
FH21101001,Light,Lux,Good,2021-12-01T20:30,387
FH21101001,Temperature,oC,Good,2021-12-01T20:30,26.4
FH21101002,TVOC,ppm,Good,2021-12-01T20:30,35
FH21101001,Humidity,%,Good,2021-12-01T20:30,70
FH21101001,pH,pH,Good,2021-12-01T20:30,7.73
FH21101002,Velocity,m/s,Good,2021-12-01T20:30,0.92
FH21101003,Velocity,m/s,Good,2021-12-01T20:30,0.27
FH21101003,Light,Lux,Good,2021-12-01T20:30,549
FH21101004,Temperature,oC,Good,2021-12-01T20:30,25.3
FH21101002,pH,pH,Good,2021-12-01T20:30,7.4
FH21101004,pH,pH,Good,2021-12-01T20:30,6.59
FH21101003,Temperature,oC,Good,2021-12-01T20:30,26
FH21101003,pH,pH,Good,2021-12-01T20:30,5.31
FH21101003,TVOC,ppm,Good,2021-12-01T20:30,41
FH21101004,Velocity,m/s,Good,2021-12-01T20:30,0.76
FH21101003,Humidity,%,Good,2021-12-01T20:30,70
FH21101004,Light,Lux,Good,2021-12-01T20:30,340
FH21101002,Light,Lux,Good,2021-12-01T20:30,467
FH21101004,Humidity,%,Good,2021-12-01T20:30,70
FH21101004,TVOC,ppm,Good,2021-12-01T20:30,46
CA21101001-01,Temperature,oC,Good,2021-12-01T20:30,25.9
CA21101001-01,Humidity,%,Good,2021-12-01T20:30,70
CA21101001-01,Light,Lux,Good,2021-12-01T20:30,545
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:30,40
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:30,0.71
CA21101001-01,pH,pH,Good,2021-12-01T20:30,7.44
CA21101001-02,Temperature,oC,Good,2021-12-01T20:30,26.2
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:30,35
CA21101001-03,Humidity,%,Good,2021-12-01T20:30,70
CA21101001-02,pH,pH,Good,2021-12-01T20:30,7.82
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:30,0.97
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:30,38
CA21101001-02,Light,Lux,Good,2021-12-01T20:30,358
CA21101001-02,Humidity,%,Good,2021-12-01T20:30,71
CA21101001-03,Temperature,oC,Good,2021-12-01T20:30,25
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:30,40
CA21101001-04,Humidity,%,Good,2021-12-01T20:30,68
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:30,0.38
CA21101001-03,Light,Lux,Good,2021-12-01T20:30,470
CA21101001-04,Light,Lux,Good,2021-12-01T20:30,386
CA21101001-03,pH,pH,Good,2021-12-01T20:30,6.57
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:30,0.84
CA21101001-05,Humidity,%,Good,2021-12-01T20:30,70
CA21101001-04,Temperature,oC,Good,2021-12-01T20:30,26.7
CA21101001-04,pH,pH,Good,2021-12-01T20:30,7.91
CA21101001-05,Temperature,oC,Good,2021-12-01T20:30,26.7
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:30,0.64
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:30,56
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:30,0.72
CA21101001-06,Humidity,%,Good,2021-12-01T20:30,72
CA21101001-05,Light,Lux,Good,2021-12-01T20:30,436
CA21101001-05,pH,pH,Good,2021-12-01T20:30,7.06
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:30,56
CA21101001-06,Light,Lux,Good,2021-12-01T20:30,445
CA21101001-06,Temperature,oC,Good,2021-12-01T20:30,25.9
CA21101001-06,pH,pH,Good,2021-12-01T20:30,5.69
FH21101002,Temperature,oC,Good,2021-12-01T20:35,26
FH21101001,TVOC,ppm,Good,2021-12-01T20:35,54
FH21101001,Velocity,m/s,Good,2021-12-01T20:35,0.88
FH21101002,Humidity,%,Good,2021-12-01T20:35,71
FH21101001,pH,pH,Good,2021-12-01T20:35,7.04
FH21101002,TVOC,ppm,Good,2021-12-01T20:35,55
FH21101001,Humidity,%,Good,2021-12-01T20:35,70
FH21101001,Temperature,oC,Good,2021-12-01T20:35,26.9
FH21101003,Light,Lux,Good,2021-12-01T20:35,491
FH21101003,Humidity,%,Good,2021-12-01T20:35,68
FH21101003,pH,pH,Good,2021-12-01T20:35,5.4
FH21101003,TVOC,ppm,Good,2021-12-01T20:35,38
FH21101002,Velocity,m/s,Good,2021-12-01T20:35,0.41
FH21101001,Light,Lux,Good,2021-12-01T20:35,341
FH21101002,pH,pH,Good,2021-12-01T20:35,6.99
FH21101004,Temperature,oC,Good,2021-12-01T20:35,27
FH21101003,Velocity,m/s,Good,2021-12-01T20:35,0.4
FH21101004,pH,pH,Good,2021-12-01T20:35,6.16
FH21101003,Temperature,oC,Good,2021-12-01T20:35,25.7
FH21101004,TVOC,ppm,Good,2021-12-01T20:35,29
FH21101004,Velocity,m/s,Good,2021-12-01T20:35,0.98
FH21101002,Light,Lux,Good,2021-12-01T20:35,394
CA21101001-01,Temperature,oC,Good,2021-12-01T20:35,26
FH21101004,Light,Lux,Good,2021-12-01T20:35,450
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:35,0.88
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:35,37
CA21101001-01,Humidity,%,Good,2021-12-01T20:35,68
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:35,24
CA21101001-02,Temperature,oC,Good,2021-12-01T20:35,25.8
CA21101001-03,Temperature,oC,Good,2021-12-01T20:35,25.7
CA21101001-01,pH,pH,Good,2021-12-01T20:35,7.53
CA21101001-02,pH,pH,Good,2021-12-01T20:35,7.53
FH21101004,Humidity,%,Good,2021-12-01T20:35,74
CA21101001-01,Light,Lux,Good,2021-12-01T20:35,535
CA21101001-02,Light,Lux,Good,2021-12-01T20:35,597
CA21101001-02,Humidity,%,Good,2021-12-01T20:35,72
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:35,41
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:35,0.95
CA21101001-03,Humidity,%,Good,2021-12-01T20:35,71
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:35,0.13
CA21101001-03,pH,pH,Good,2021-12-01T20:35,6.47
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:35,0.83
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:35,31
CA21101001-03,Light,Lux,Good,2021-12-01T20:35,586
CA21101001-04,Humidity,%,Good,2021-12-01T20:35,72
CA21101001-04,pH,pH,Good,2021-12-01T20:35,5.61
CA21101001-04,Light,Lux,Good,2021-12-01T20:35,427
CA21101001-04,Temperature,oC,Good,2021-12-01T20:35,26.7
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:35,0.7
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:35,31
CA21101001-06,Humidity,%,Good,2021-12-01T20:35,71
CA21101001-05,Temperature,oC,Good,2021-12-01T20:35,26
CA21101001-05,pH,pH,Good,2021-12-01T20:35,5.99
CA21101001-06,Temperature,oC,Good,2021-12-01T20:35,25.3
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:35,36
CA21101001-05,Light,Lux,Good,2021-12-01T20:35,356
CA21101001-05,Humidity,%,Good,2021-12-01T20:35,73
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:35,0.91
CA21101001-06,pH,pH,Good,2021-12-01T20:35,5.41
CA21101001-06,Light,Lux,Good,2021-12-01T20:35,346
FH21101001,Velocity,m/s,Good,2021-12-01T20:40,0.51
FH21101001,Humidity,%,Good,2021-12-01T20:40,70
FH21101001,Temperature,oC,Good,2021-12-01T20:40,26.3
FH21101002,Temperature,oC,Good,2021-12-01T20:40,25.5
FH21101001,TVOC,ppm,Good,2021-12-01T20:40,37
FH21101002,Humidity,%,Good,2021-12-01T20:40,72
FH21101001,pH,pH,Good,2021-12-01T20:40,6.39
FH21101001,Light,Lux,Good,2021-12-01T20:40,477
FH21101002,Velocity,m/s,Good,2021-12-01T20:40,0.88
FH21101002,TVOC,ppm,Good,2021-12-01T20:40,37
FH21101002,pH,pH,Good,2021-12-01T20:40,7.01
FH21101003,Temperature,oC,Good,2021-12-01T20:40,26.7
FH21101003,Humidity,%,Good,2021-12-01T20:40,70
FH21101003,Velocity,m/s,Good,2021-12-01T20:40,0.64
FH21101002,Light,Lux,Good,2021-12-01T20:40,319
FH21101004,TVOC,ppm,Good,2021-12-01T20:40,36
FH21101003,pH,pH,Good,2021-12-01T20:40,7.79
FH21101003,TVOC,ppm,Good,2021-12-01T20:40,26
FH21101004,Temperature,oC,Good,2021-12-01T20:40,25.7
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:40,0.57
FH21101004,Light,Lux,Good,2021-12-01T20:40,377
FH21101004,pH,pH,Good,2021-12-01T20:40,7.48
FH21101004,Humidity,%,Good,2021-12-01T20:40,70
FH21101003,Light,Lux,Good,2021-12-01T20:40,351
FH21101004,Velocity,m/s,Good,2021-12-01T20:40,0.37
CA21101001-01,Light,Lux,Good,2021-12-01T20:40,598
CA21101001-01,Temperature,oC,Good,2021-12-01T20:40,26.1
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:40,60
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:40,55
CA21101001-01,pH,pH,Good,2021-12-01T20:40,6.99
CA21101001-02,Humidity,%,Good,2021-12-01T20:40,71
CA21101001-02,Temperature,oC,Good,2021-12-01T20:40,25.7
CA21101001-02,Light,Lux,Good,2021-12-01T20:40,476
CA21101001-03,Temperature,oC,Good,2021-12-01T20:40,26.1
CA21101001-01,Humidity,%,Good,2021-12-01T20:40,68
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:40,0.95
CA21101001-02,pH,pH,Good,2021-12-01T20:40,5.78
CA21101001-03,Humidity,%,Good,2021-12-01T20:40,70
CA21101001-03,Light,Lux,Good,2021-12-01T20:40,549
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:40,0.23
CA21101001-03,pH,pH,Good,2021-12-01T20:40,6.49
CA21101001-04,Humidity,%,Good,2021-12-01T20:40,71
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:40,0.75
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:40,39
CA21101001-04,Temperature,oC,Good,2021-12-01T20:40,26.6
CA21101001-04,pH,pH,Good,2021-12-01T20:40,5.5
CA21101001-04,Light,Lux,Good,2021-12-01T20:40,351
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:40,42
CA21101001-06,Temperature,oC,Good,2021-12-01T20:40,26
CA21101001-05,Humidity,%,Good,2021-12-01T20:40,68
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:40,42
CA21101001-05,Light,Lux,Good,2021-12-01T20:40,437
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:40,27
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:40,0.41
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:40,0.38
CA21101001-05,Temperature,oC,Good,2021-12-01T20:40,26.4
CA21101001-06,Humidity,%,Good,2021-12-01T20:40,71
CA21101001-05,pH,pH,Good,2021-12-01T20:40,7.46
CA21101001-06,Light,Lux,Good,2021-12-01T20:40,564
CA21101001-06,pH,pH,Good,2021-12-01T20:40,5.82
FH21101002,Temperature,oC,Good,2021-12-01T20:45,25.9
FH21101001,Light,Lux,Good,2021-12-01T20:45,466
FH21101001,pH,pH,Good,2021-12-01T20:45,6.81
FH21101001,Velocity,m/s,Good,2021-12-01T20:45,0.39
FH21101001,Humidity,%,Good,2021-12-01T20:45,71
FH21101001,TVOC,ppm,Good,2021-12-01T20:45,60
FH21101001,Temperature,oC,Good,2021-12-01T20:45,25.8
FH21101002,Humidity,%,Good,2021-12-01T20:45,74
FH21101004,Temperature,oC,Good,2021-12-01T20:45,26.7
FH21101003,Humidity,%,Good,2021-12-01T20:45,73
FH21101002,Velocity,m/s,Good,2021-12-01T20:45,0.82
FH21101003,pH,pH,Good,2021-12-01T20:45,7.69
FH21101003,Temperature,oC,Good,2021-12-01T20:45,26.6
FH21101002,pH,pH,Good,2021-12-01T20:45,7.31
FH21101003,Velocity,m/s,Good,2021-12-01T20:45,0.83
FH21101003,Light,Lux,Good,2021-12-01T20:45,575
FH21101003,TVOC,ppm,Good,2021-12-01T20:45,36
FH21101002,TVOC,ppm,Good,2021-12-01T20:45,37
FH21101004,pH,pH,Good,2021-12-01T20:45,7.76
FH21101002,Light,Lux,Good,2021-12-01T20:45,468
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:45,36
FH21101004,Velocity,m/s,Good,2021-12-01T20:45,0.95
CA21101001-01,Temperature,oC,Good,2021-12-01T20:45,25.1
FH21101004,Light,Lux,Good,2021-12-01T20:45,490
CA21101001-01,Humidity,%,Good,2021-12-01T20:45,72
FH21101004,Humidity,%,Good,2021-12-01T20:45,68
FH21101004,TVOC,ppm,Good,2021-12-01T20:45,30
CA21101001-02,Humidity,%,Good,2021-12-01T20:45,70
CA21101001-02,Light,Lux,Good,2021-12-01T20:45,463
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:45,0.67
CA21101001-01,pH,pH,Good,2021-12-01T20:45,5.72
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:45,44
CA21101001-02,pH,pH,Good,2021-12-01T20:45,6.72
CA21101001-02,Temperature,oC,Good,2021-12-01T20:45,26.8
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:45,0.51
CA21101001-01,Light,Lux,Good,2021-12-01T20:45,471
CA21101001-03,Temperature,oC,Good,2021-12-01T20:45,25.9
CA21101001-03,Humidity,%,Good,2021-12-01T20:45,73
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:45,0.17
CA21101001-03,Light,Lux,Good,2021-12-01T20:45,416
CA21101001-04,Temperature,oC,Good,2021-12-01T20:45,26.1
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:45,46
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:45,0.98
CA21101001-04,Humidity,%,Good,2021-12-01T20:45,70
CA21101001-03,pH,pH,Good,2021-12-01T20:45,6.74
CA21101001-04,pH,pH,Good,2021-12-01T20:45,7.91
CA21101001-04,Light,Lux,Good,2021-12-01T20:45,445
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:45,43
CA21101001-05,Humidity,%,Good,2021-12-01T20:45,69
CA21101001-05,Temperature,oC,Good,2021-12-01T20:45,25.4
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:45,36
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:45,44
CA21101001-06,Temperature,oC,Good,2021-12-01T20:45,25.5
CA21101001-05,Light,Lux,Good,2021-12-01T20:45,438
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:45,0.1
CA21101001-06,Humidity,%,Good,2021-12-01T20:45,68
CA21101001-05,pH,pH,Good,2021-12-01T20:45,7.67
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:45,0.13
CA21101001-06,Light,Lux,Good,2021-12-01T20:45,355
CA21101001-06,pH,pH,Good,2021-12-01T20:45,5.07
FH21101002,Humidity,%,Good,2021-12-01T20:50,74
FH21101001,pH,pH,Good,2021-12-01T20:50,7.88
FH21101002,Temperature,oC,Good,2021-12-01T20:50,26.8
FH21101002,TVOC,ppm,Good,2021-12-01T20:50,29
FH21101001,Light,Lux,Good,2021-12-01T20:50,588
FH21101001,TVOC,ppm,Good,2021-12-01T20:50,41
FH21101001,Velocity,m/s,Good,2021-12-01T20:50,0.97
FH21101001,Humidity,%,Good,2021-12-01T20:50,72
FH21101002,Velocity,m/s,Good,2021-12-01T20:50,0.41
FH21101003,Humidity,%,Good,2021-12-01T20:50,72
FH21101001,Temperature,oC,Good,2021-12-01T20:50,26.6
FH21101003,Velocity,m/s,Good,2021-12-01T20:50,0.26
FH21101003,Temperature,oC,Good,2021-12-01T20:50,25.3
FH21101003,pH,pH,Good,2021-12-01T20:50,6.38
FH21101003,Light,Lux,Good,2021-12-01T20:50,332
FH21101003,TVOC,ppm,Good,2021-12-01T20:50,60
FH21101002,Light,Lux,Good,2021-12-01T20:50,409
FH21101004,Velocity,m/s,Good,2021-12-01T20:50,0.99
FH21101004,Temperature,oC,Good,2021-12-01T20:50,26.5
FH21101002,pH,pH,Good,2021-12-01T20:50,5.59
FH21101004,TVOC,ppm,Good,2021-12-01T20:50,32
FH21101004,Light,Lux,Good,2021-12-01T20:50,477
CA21101001-01,Light,Lux,Good,2021-12-01T20:50,341
CA21101001-01,Humidity,%,Good,2021-12-01T20:50,68
FH21101004,Humidity,%,Good,2021-12-01T20:50,70
CA21101001-01,Temperature,oC,Good,2021-12-01T20:50,25
FH21101004,pH,pH,Good,2021-12-01T20:50,7.95
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:50,29
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:50,0.89
CA21101001-02,Temperature,oC,Good,2021-12-01T20:50,26.1
CA21101001-01,pH,pH,Good,2021-12-01T20:50,5.89
CA21101001-03,Humidity,%,Good,2021-12-01T20:50,70
CA21101001-02,Humidity,%,Good,2021-12-01T20:50,69
CA21101001-02,Velocity,m/s,Good,2021-12-01T20:50,0.14
CA21101001-03,pH,pH,Good,2021-12-01T20:50,7.51
CA21101001-02,TVOC,ppm,Good,2021-12-01T20:50,40
CA21101001-02,pH,pH,Good,2021-12-01T20:50,7.74
CA21101001-02,Light,Lux,Good,2021-12-01T20:50,496
CA21101001-04,Humidity,%,Good,2021-12-01T20:50,70
CA21101001-04,Velocity,m/s,Good,2021-12-01T20:50,0.65
CA21101001-03,Temperature,oC,Good,2021-12-01T20:50,25.8
CA21101001-04,Temperature,oC,Good,2021-12-01T20:50,26
CA21101001-04,TVOC,ppm,Good,2021-12-01T20:50,55
CA21101001-03,Light,Lux,Good,2021-12-01T20:50,435
CA21101001-04,Light,Lux,Good,2021-12-01T20:50,538
CA21101001-05,TVOC,ppm,Good,2021-12-01T20:50,46
CA21101001-03,TVOC,ppm,Good,2021-12-01T20:50,52
CA21101001-06,Temperature,oC,Good,2021-12-01T20:50,25.8
CA21101001-05,pH,pH,Good,2021-12-01T20:50,7
CA21101001-05,Light,Lux,Good,2021-12-01T20:50,540
CA21101001-06,Humidity,%,Good,2021-12-01T20:50,71
CA21101001-03,Velocity,m/s,Good,2021-12-01T20:50,0.56
CA21101001-06,TVOC,ppm,Good,2021-12-01T20:50,46
CA21101001-04,pH,pH,Good,2021-12-01T20:50,7.01
CA21101001-05,Humidity,%,Good,2021-12-01T20:50,73
CA21101001-05,Velocity,m/s,Good,2021-12-01T20:50,0.34
CA21101001-06,Velocity,m/s,Good,2021-12-01T20:50,0.75
CA21101001-05,Temperature,oC,Good,2021-12-01T20:50,26.9
CA21101001-06,pH,pH,Good,2021-12-01T20:50,6.87
CA21101001-06,Light,Lux,Good,2021-12-01T20:50,466
FH21101001,pH,pH,Good,2021-12-01T20:55,5.39
FH21101002,TVOC,ppm,Good,2021-12-01T20:55,41
FH21101001,Humidity,%,Good,2021-12-01T20:55,71
FH21101002,Humidity,%,Good,2021-12-01T20:55,72
FH21101001,Velocity,m/s,Good,2021-12-01T20:55,0.29
FH21101002,Temperature,oC,Good,2021-12-01T20:55,26.2
FH21101001,TVOC,ppm,Good,2021-12-01T20:55,49
FH21101001,Light,Lux,Good,2021-12-01T20:55,599
FH21101003,pH,pH,Good,2021-12-01T20:55,6.54
FH21101003,Velocity,m/s,Good,2021-12-01T20:55,0.02
FH21101003,Temperature,oC,Good,2021-12-01T20:55,25.2
FH21101002,Velocity,m/s,Good,2021-12-01T20:55,0.89
FH21101002,pH,pH,Good,2021-12-01T20:55,6.64
FH21101003,TVOC,ppm,Good,2021-12-01T20:55,26
FH21101003,Light,Lux,Good,2021-12-01T20:55,449
FH21101001,Temperature,oC,Good,2021-12-01T20:55,26.4
FH21101003,Humidity,%,Good,2021-12-01T20:55,74
FH21101004,Temperature,oC,Good,2021-12-01T20:55,25.1
FH21101002,Light,Lux,Good,2021-12-01T20:55,412
FH21101004,Light,Lux,Good,2021-12-01T20:55,477
FH21101004,Velocity,m/s,Good,2021-12-01T20:55,1
FH21101004,TVOC,ppm,Good,2021-12-01T20:55,54
FH21101004,Humidity,%,Good,2021-12-01T20:55,71
CA21101001-01,Velocity,m/s,Good,2021-12-01T20:55,0.11
CA21101001-01,TVOC,ppm,Good,2021-12-01T20:55,42
CA21101001-01,Humidity,%,Good,2021-12-01T20:55,71
CA21101001-01,Temperature,oC,Good,2021-12-01T20:55,27
FH21101004,pH,pH,Good,2021-12-01T20:55,7.52
CA21101001-01,pH,pH,Good,2021-12-01T20:55,6.12
CA21101001-02,Temperature,oC,Good,2021-12-01T20:55,26.5
CA21101001-02,Humidity,%,Good,2021-12-01T20:55,73
CA21101001-03,Temperature,oC,Good,2021-12-01T20:55,26.1
CA21101001-02,pH,pH,Good,2021-12-01T20:55,7.8
CA21101001-02,Light,Lux,Good,2021-12-01T20:55,522
